text,hotel-general,bathroom-general,hotel-atmosphere,bathroom-atmosphere,hotel-cleanliness,bathroom-cleanliness,hotel-facilities,bathroom-facilities,hotel-location,bed-general,hotel-price,bed-cleanliness,room-general,catering-general,room-atmosphere,catering-price,room-cleanliness,parking,room-facilities,staff
[DISLIKED] Sleutelkaart werkte voortdurend niet in de lift of deur en moest het bij de receptie laten uitzoeken. Er lag iemands oude sok onder de bank in de kamer en er zaten wat vlekken op de muren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[DISLIKED] DE KAMERS ZOUDEN EEN VERNIEUWING NODIG HEBBEN OM ZE TE UPDATEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[DISLIKED] The shower was not functioning It was mostly cold then hot It was not an issue at the busiest time of the day which suggests this is a plumbing issue I do not expect to have no constant hot water from a 4 star hotel It clearly was not a one off issue as others on the floor experienced the same issue A number of the lifts were out of action a significant issue if you are on a high floor with bags Before you book check the refurbishment schedule,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Aria condizionata disattivata dalle 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[LIKED] Gli addetti alla reception si sono presi cura di noi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] La maggior parte dell'esperienza,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Location and price,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"[DISLIKED] Ascensore troppo piccolo per sollevare più bagagli contemporaneamente scarafaggio vivo sul muro sopra la testiera del letto, mozziconi di sigaretta nelle grondaie sul bordo della finestra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"[LIKED] La mia camera era sopra l'ingresso dell'hotel e di notte potevo sentire il meccanismo di apertura della porta principale. Inoltre, il bagno affacciato sulla strada non era insonorizzato, quindi potevo sentire la conversazione fino a tarda notte poiché l'hotel si trova di fronte a una discoteca.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] El servicio en restaurante un poco demorado No había mas que un msesero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] todo fenomenal personal muy atento y muy agradable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"[DISLIKED] La stanza è un po' piccola, ma il piccolo balcone coperto salva la giornata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[LIKED] Emplacement et calme,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] - Lage - Zimmer haben ein Zimmer im 7 stockwerk bekommen - Ausstattung kein Minibar keine Einmallatschen kein Safetresor Wasser in einer Flasche lauwarm 2 5 fernseher - Sauberkeit das Zimmer war sehr schlecht der Boden nicht sauber genug Als ich das Lauwarme Wasser im Zimmer nicht trinken wollte habe ich gedacht ich nehme aus dem Automaten im Flur eine Flasche Als die Flasche rauskam habe ich gesehn das das Mhd schon 4 Monate zurückliegt Über nacht habe ich die Flasche zur hälfte getrunken und hatte am nächsten Morgen bauchschmerzen Alles in Fotos belegbar,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
[DISLIKED] Non c'è molta scelta per la colazione. Rimane semplice,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[DISLIKED] L'appartamento assegnatoci per due persone era più piccolo di quello assegnato ad una persona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"[DISLIKED] Mein Laken wurde am zweiten Tag nicht gewechselt, obwohl es Flecken hatte",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] I was very disappointed when i found out that the breakfast was 25 EACH This is because me and my partner wouldn t eat 25 worth of food together let alone each I think that the price should be lower included in the hotel stay But other than that a good stay,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] La scelta della camera e della colazione,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"[DISLIKED] There is no private parking lot and you must park your car 2 blocks away for a fee of 169 yen per day. Also, the day I went there there was a traffic demonstration, the road was redirected around the traffic police, the street where the parking lot was located was closed, and it took 2 hours to get from the hotel to the parking lot.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[DISLIKED] Ich hatte eher das Gefühl in einer Jugendherberge zu sein,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] En general todo estuvo muy bien sólo q la habitación daba a un patio interior y me hubiese gustado q se viera la calle Pedí dos camas independientes pero unidas y me dieron una habitación con dos camas separadas,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Mi habitación olía tan fuerte a humo de tabaco que me ardía la garganta cuando entré. Había mucho ruido y lo entiendo por la zona. Sentí que el baño no estaba 100% limpio.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Letto troppo morbido, mancanza di privacy nel bagno.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Het was mooi en schoon en het ontbijt was goed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[LIKED] niet veel en niet voor die prijs, het lef om het te doen",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
[LIKED] buona posizione e parcheggio privato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[DISLIKED] La mia stanza aveva un odore così forte di fumo di tabacco che quando entrai mi bruciò la gola. C'era molto rumore e lo capisco a causa dell'ambiente. Avevo la sensazione che il bagno non fosse pulito al 100%.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Das Badezimmer war renoviert und sauber.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Ottima posizione come previsto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] I paid 14 each person extra for breakfast which is quite expensive assuming it will be nice however when i got there in the morning there was flies on the food I told the person responsible and he only said sorry and waved the fly away I lost my appetite and didnt eat I would like a refund,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
[LIKED] le calme et le décor et la piscine,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] The staff were nice but you can see they have been given the very bear minimum to work with,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Er is niet veel keuze voor het ontbijt. Het blijft simpel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"[DISLIKED] Carenza di asciugacapelli, anche se sono riuscito a procurarmene uno per un'ora. Nessuna sedia su cui sedersi nella stanza, solo il letto",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Frühstück bietet für 18 Euro eine Brotscheibe mit Lachs oder Avocadocreme und ein kleines Schälchen Joghurt Qualität ist super der Preis trotzdem unverschämt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
[DISLIKED] De grootte van de kamer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[LIKED] Great location great staff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[LIKED] Spacious room comfortable bed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
[LIKED] La ubicacion era muy buena esta a 2 cuadras del zocalo el hotel y la habitacion era muy bonita,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"[LIKED] Het eten was erg slecht. Ik was er bijna de hele week en hun menu bestond alleen uit eieren met chilaquiles. Ik kan alleen maar klagen over het ontbijt, al het andere was zeer goed, maar het eten was helemaal niet goed.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"[DISLIKED] Das Internet war schlecht, ich bat um zusätzliche Kissen und sie rochen nach Laufen, die Unterkunft ist so klein, dass man alles hört, was um einen herum passiert, dann hört man, wie der Zimmernachbar um 3 Uhr morgens ankommt und um 6 Uhr morgens das Frühstücksessen zubereitet. Das WLAN fühlte sich sehr instabil an.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] La struttura non corrispondeva alla descrizione fornita_x000D_Le foto sul sito sono fuorvianti_x000D_Molto deluso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] La limpieza debería mejorar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] servizio del personale scadente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"[LIKED] Che me ne sono andato poche ore dopo essere arrivato in un posto che non è quello che mi hanno offerto, non dovevo più soffrire un letto così scomodo e piccolo, diceva un letto matrimoniale ed era un letto matrimoniale.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Mein Bettlaken wurde am zweiten Tag nicht gewechselt, obwohl es Flecken hatte",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] Todo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Le lit est trop mou et la salle de bain n'a pas d'intimité,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Wifi was stable and good the price was very good for the room meal wifi and parking and the sheets were clean,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
[LIKED] Het comfortabele bed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[LIKED] De meneer bij de receptie was geweldig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] Tolles Apartment in bester Lage gemütlich und gut ausgestattet Ich komme sicher wieder,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] i costi del cibo sono alti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"[DISLIKED] La colazione inclusa nel soggiorno è piuttosto scarsa, il mio consiglio è di avere più opzioni alimentari",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"[LIKED] We hadden liever een continentaal ontbijtbuffet gehad, dus het was een beetje duur voor weinig keuze",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[DISLIKED] Separazione del bagno dalla strada,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Desayuno,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"[DISLIKED] I supporti da parete dei ganci appendiabiti potrebbero essere leggermente più sicuri, alcuni di questi sono caduti dalle pareti mentre si stendevano gli asciugamani. Non conforme e, si spera, una soluzione facile A parte questo, tutto è stato fantastico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] In realtà va tutto bene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Todo bienn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Se oía bastante las conversaciones y el jaleo de otras habitaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[DISLIKED] No había agua no servía el teléfono cuando llegue me cobraron mucho más según lo que estaba publicado en la aplicación,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
[DISLIKED] No me respetaron el precio de la reservacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"[DISLIKED] Internet era scadente, ho chiesto dei cuscini extra e puzzavano di camminare, l'alloggio è così piccolo che senti tutto quello che succede intorno a te, poi senti il ​​coinquilino arrivare alle 3 del mattino e preparare la colazione alle 6 del mattino. Il WiFi sembrava molto instabile.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[LIKED] Séjour super petit déjeuner parfait Rien à redire personnel disponible et accueillant,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[LIKED] Freundliches Personal Nähe zur Messe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[LIKED] El baño estaba bien. Había un microondas y una nevera en la habitación.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Mijn kamer rook zo sterk naar tabaksrook dat het mijn keel verbrandde toen ik binnenkwam. Er was veel lawaai en dat begrijp ik vanwege de omgeving. Ik had het gevoel dat de badkamer niet 100% schoon was.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Un po' datato il bagno,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Pour accéder à la salle de bains qui est en duplex il faut monter par un escalier en bois Je n ai jamais vu un tel escalier dans un hôtel Il est vraiment raide et dangereux Et si vous êtes grand il y a de fortes probabilités de se cogner la tête à mi-chemin sur le plafond de la chambre Odeur nauséabonde dans la salle de bains qui redescend dans la chambre Très petit lavabo Le seul endroit pour poser ses affaires c est au-dessus des toilettes Chambre où l on peut à peine poser sa valise tellement elle est étroite Si vous voulez utiliser ce qui fait office de placard il faut poussez la table de chevet avec la lampe qui se trouve juste devant L air conditionné même s il est un peu bruyant est efficace Mais il s arrête fréquemment et il faut se relever en pleine nuit pour le réactiver Pour le petit-déjeuner on vous apporte une corbeille avec un morceau de pain 3 ou 4 mini-viennoiseries un verre de jus d orange et une boisson chaude A disposition quelques œufs durs du jambon Pour 12 Le lieu du petit-déjeuner est dans un recoin de l accueil pas vraiment agréable Servi sur des petites tables rondes pas vraiment confortables _x000D_L hôtel a apparemment un accord avec le parking du Rex Atrium Sur présentation du ticket de parking avec le cachet de l hôtel vous bénéficiez d une remise de 10 Mais comme dans de nombreux parkings parisiens aujourd hui il n y a pas souvent de personnes à l accueil Et le jour de mon départ il n y avait personne J ai remarqué qu a mon arrivée il n y avait personne non plus _x000D_Deux nuits avec le petit-déjeuner dans cet hôtel 424,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1
[LIKED] Reasonable selection Very busy Hard to find a clean table,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] bon emplacement et parking privé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"[DISLIKED] De dekens voelen niet geheel prettig aan, zijn erg ruw en dekken de kou totaal niet goed. De schoonmaakset is enigszins schaars, maar gezien het feit dat ze deze elke dag vernieuwen, denk ik dat het prima is.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[LIKED] Il bagno è stato rinnovato e pulito,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Oude en beschimmelde handdoeken Schone Badkamer vergat extra schoonmaakdoekjes in de gootsteen,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] De netheid en faciliteiten van de kamer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[LIKED] Situation excellente au coeur des Halles et de Paris Super _x000D_Appartement rien à dire c est bien Et très calme _x000D_Très bon accueil du jeune réceptionniste très disponible Bravo,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
[DISLIKED] gebrek aan parking_x000D_zeer zeldzame parkeerplaats in de omliggende straten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[LIKED] El desayuno la limpieza lo cerca al aeropuerto y el servicio de transporte aeropuerto hotel aeropuerto,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"[LIKED] location_x000D_excellent kamers, zeer goed",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] Kamer niet grondig schoongemaakt Het tapijt in de kamer en de badkamervloer zijn voor of tijdens het verblijf nooit gestofzuigd of grondig schoongemaakt. De glazen planken in de badkamer waren ook voortdurend stoffig,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Wir konnten aufgrund der hoher Corona Inzidenz als medizinische Praxis nicht nach Berlin fahren - wir müssen an die Gesundheit der Patienten und der Mitarbeiter denken- bedauerlicherweise kam uns das Hotel in dieser schlimmen Zeit in der Arztpraxen bis an ihre Grenze arbeiten NICHT ENTGEGEN Wir baten um ein Gutschein- dies wurde abgelehnt Völlig unverständlich Ich habe 3 Zimmer umsonst bezahlt ich bin nicht nur enttäuscht sondern ENTSETZT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Non posso lamentarmi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Freundlichkeit des Personals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] the room was great,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] Het geluid hoorde van andere kamers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[LIKED] La salle de bain était correcte. Il y avait un réfrigérateur et un micro-ondes dans la chambre.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] La gentileza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"[DISLIKED] Internet non era buono, abbiamo chiesto un cuscino extra ma puzzava di camminare e l'alloggio era così piccolo che potevi sentire tutto intorno a te. Quindi senti che i tuoi vicini arrivano alle 3 del mattino e la colazione è pronta alle 6 del mattino. Il WiFi sembrava molto instabile.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] La habitación que me tocó estaba un poco descuidada con algunas partes agrietadas y que me dieron 2 camas pequeñas cuando yo reservé una sola cama grande,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"[DISLIKED] A causa delle condizioni sanitarie, colazione senza colazione. Leggera mancanza di spazio tra WC e doccia",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Shower head was completely calcified,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] pulizia e durezza del letto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[LIKED] De badkamer is erg mooi. Er is een koelkast en magnetron in de kamer.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Frühstück ausreichend Aber nichts besonderes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[DISLIKED] tv via cavo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] Chambre un peu petite avec peu d'espace de rangement,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[LIKED] bellissimo design contemporaneo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] problemi con Chrome Casting per i canali in streaming che non funzionavano, il telefono non funzionava",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] Shower head completely calcified,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Grote selectie bij het ontbijt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[LIKED] La qualité des chambres la décoration élégante l emplacement inégalable la vue sur le Louvre,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] Food could be a little cheaper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] De badkamer was prima. Ik had een koelkast en magnetron in de kamer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Over het algemeen heb je geen hekel aan iets dat zuinig is.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
[LIKED] La ubicación es excelente y el baño amplio y cómodo,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Meine Bettwäsche wurde am zweiten Tag nicht gewechselt, obwohl sie fleckig war",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"[DISLIKED] In meinem Zimmer roch es so stark nach Tabakrauch, dass mir beim Betreten die Kehle brannte. Es gab viel Lärm und ich verstehe das aufgrund der Nachbarschaft. Ich hatte das Gefühl, dass das Badezimmer nicht 100 % sauber war.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] La atención del personal pésima el elevador para personas discapacitados no servía atendían de mala gana los encargados botones y recepcionistas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Cleanliness should be improved,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[LIKED] De locatie, de netheid van de plaats",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Rumore c'erano uomini che lavoravano dalle 7 del mattino che urlavano forte nella stanza accanto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[LIKED] De locatie is het enige goede aan deze accommodatie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Drei Wochen zuvor hatte ich ein Superior Zimmer gebucht und konnte nur gutes berichten Aber so war es einfach nur unerträglich heiß und kein Aufenthalt an den ich mich erinnern möchte,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[LIKED] Il bagno è ok. C'è un forno a microonde e un frigorifero in camera.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Piccola stanza con pareti sporche e mal decorate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[LIKED] El personal fue muy simpático,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] Great location helpful friendly staff nice clean room,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
[DISLIKED] Das die Zimmer nicht gereinigt wurden Bei fünf Tagen Aufenthalt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[DISLIKED] El baño está separado por un panel fino. Se oye todo y casi no hay privacidad en el baño.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] waar het zich in Parijs bevindt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Ontbijt was koud en een beetje duur voor wat er werd geserveerd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] De grote kamer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[LIKED] Las instalaciones y la comodidad,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Een kleine kamer met weinig ruimte om spullen op te bergen.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] el parking lot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[DISLIKED] Tuvimos 2 complicaciones y nos la solucionaron en seguida y nos invitaron al desayuno gratis por las molestias Está un poco alejado del centro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[LIKED] Seher viel Auswahl an essen Personal sehr kulti Multi und sehr freundlich,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[LIKED] Le spa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Ubicación,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] El aire acondicionado es una basura El desayuno es intocable de lo carísimo que es,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
[LIKED] Das Zimmer war super Schön groß und gemütlich Die Dame beim Frühstück extrem freundlich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
[DISLIKED] Parkeren te duur in vergelijking met andere hotels in de buurt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[LIKED] no daban desayuno asi que sin comentarios en este tema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Il letto è troppo morbido e non c'è privacy nel bagno.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] La cama es demasiado blanda y no hay privacidad en el baño.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Ik vond het geweldig,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[LIKED] La salle de bain était correcte, j'avais un réfrigérateur dans la chambre et un micro-ondes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Zeer vriendelijk personeel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Unfortunately our second night we got about 2 hours sleep We complained about room beside us Reception came up told them to keep the noise down it lasted 5 minutes Yes we could of complained again but I would of being doing that all night I just think reception should of kept a check on room after receiving a complaint I had to drive home the following morning on next to no sleep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"[DISLIKED] De lakens werden de tweede dag niet verschoond, ook al waren ze vies",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[LIKED] uitstekende locatie_x000D_rooms zeer goed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[LIKED] The bathroom is very nice. There is a refrigerator and microwave in the room.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Sehr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] mijn laken werd op de tweede dag niet verschoond, ook al was het bevlekt",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[LIKED] ease of parking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[DISLIKED] Sauberkeit des Zimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[DISLIKED] Instalaciones antiguas pese al lavado de cara,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Das Zimmer war sehr klein und das Badezimmer war nicht leicht zugänglich und sehr laut. Ich habe frühmorgens den Lärm aus den umliegenden Zimmern ausgenutzt und es war nicht sehr erfreulich.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Sehr zentral gelegen Schöner Balkon Nettes Personal Zimmer war noch nicht verfügbar Wir konnten die Koffer im Hotel lassen im extra Kofferraum Balkontür hat geklemmt Wir haben gleich ein neues Zimmer bekommen _x000D_Für einen kurzen Aufenthalt sehr gut,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"[LIKED] Molto rumore, si sentono tutti i corridoi e le stanze.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
